4954.281678150488, 0.930199616939923
3629.489629577061, 1.0825148201334343
2730.8222725459427, 1.2478507228743876
2148.0596243813266, 1.3981949369559852
1735.3306574944527, 1.5664824649041367
1427.0531694106971, 1.7222197555240855
1173.5404659221979, 1.8934402093667564
965.0637093820446, 2.081683138837206
800.7093566705897, 2.2885578462541614
635.4608554867996, 2.564196040749397
522.572700449032, 2.872615632283691
411.05469584146954, 3.2491087099034264
344.09593071738743, 3.5718708944765236
298.4719169722704, 3.8530173205556317
