9518.563874058607, 1.4485034710121478
7079.457843841374, 1.5961185100442963
5811.46617368716, 1.712838732411389
4654.329684805208, 1.8380944176677914
3636.7570190909582, 1.9899885368959902
2841.6555146674973, 2.1544346900318834
2238.7211385683377, 2.3324701361610796
1837.7469653875119, 2.503037942526389
1447.8190468608711, 2.6860789532072578
1159.5399451074377, 2.8825053029682275
913.5120610951803, 3.120706126580164
668.3439175686135, 3.438733087441437
469.27624593488315, 3.75588809068008
385.22484200367495, 3.9600543769774434
321.47178163573767, 4.138645590542139
