9676.410537,8.456741686
8483.428982,8.456741686
7498.942093,8.456741686
6628.703162,8.456741686
5907.837912,8.456741686
5137.05583,8.456741686
4616.211667,8.456741686
4013.945103,8.456741686
3636.757019,8.456741686
3162.27766,8.456741686
2818.382931,8.456741686
2491.31459,8.456741686
2184.166362,8.456741686
1946.640319,8.456741686
1706.643681,8.456741686
1521.047782,8.456741686
1344.532884,8.456741686
1178.768635,8.456741686
1050.578652,8.456741686
928.6608622,8.456741686
820.891416,8.456741686
719.685673,8.456741686
641.4205312,8.456741686
562.3413252,8.456741686
505.3257492,8.456741686
446.6835922,8.456741686
394.8467534,8.456741686
343.3320018,8.456741686
303.4889319,8.456741686
