4802.656010546715, 0.18641969937220454
2979.024494054669, 0.24510053673464746
1944.8624389373615, 0.32225281614508083
1359.356390878524, 0.40416376730001086
958.2558549602649, 0.48811773815271603
652.8521141127841, 0.6179930721303395
422.59652926877277, 0.8125237525193892
280.6390801149689, 1.0582545975673698
197.83188827841644, 1.3147780924444108
132.50193550567482, 1.6803890237062886
95.82558549602653, 2.107514114151175
71.09709432312438, 2.6935675343825736
49.69312358864738, 3.60891828940797
