9918.102024390626, 1.3016787553232616
7196.856730011514, 1.498209405205523
5137.055830136308, 1.7244127344529407
4080.5084892322557, 1.8663468857943206
3433.3200182819933, 2.0199634510465376
2841.6555146674973, 2.186223994382092
2430.6044333844065, 2.3249424853505904
1946.6403190199778, 2.560925511753295
1637.8937069540614, 2.747459490223842
1322.600161590735, 2.9735992787434697
1068.0004325145756, 3.2183523367703146
834.5042857663644, 3.5139981354310965
610.540229658532, 3.9393071773318544
432.2293817836813, 4.494400350487856
337.73139087910056, 4.8217657402144605
303.48893187223126, 4.994284546997769
707.9457843841374, 3.7369654616820798
501.18723362727144, 4.263546386377699
