9756.312763569338, 1.7704823558479614
7021.478517259136, 1.9847687969463481
4809.975421115946, 2.3045992692819715
3377.313908791009, 2.629343510756737
2660.7250597988086, 2.8962234198427983
2184.166361828678, 3.1346077723689505
1763.7156616639209, 3.3926132284121797
1435.9617019622128, 3.639726094445624
1112.829350301594, 4.044550189397608
869.5322903257412, 4.455074406725826
713.791593031765, 4.737754132335578
595.6621435290098, 5.038370219939684
509.4984382828259, 5.311177791975002
404.7089950759757, 5.748333872689229
326.80275894101186, 6.113072436739218
