4974.8445349626245, 0.579498356800364
3691.835600801187, 0.6781492740831095
2913.177678341504, 0.7718807333737915
2278.631213352061, 0.8867295157341472
1829.8626608909105, 1
1482.3993973025283, 1.1277396119740914
1139.417815897978, 1.2836119008195774
947.6251630219963, 1.447579986955596
754.3336575247826, 1.6476595119256494
621.9354663522719, 1.8240812395696497
495.0938085271537, 2.0570886693214967
394.1072250690048, 2.3414123871733303
339.48681470040555, 2.5682574359706893
297.6125623617227, 2.7911497163753864
